,x (geom),y (geom),radius,x (center),y (center),thresh (respect),thresh (absolute),Mapped,cross15,fdr
0,31.0,21.0,1.131370849898476,31.0,21.0,1.5054930908138235,84.61361752634147,True,False,0.03639581295697902
1,40.0,31.0,1.131370849898476,40.0,31.0,1.0957360266952092,88.01399834488767,True,False,-0.005428849307614891
2,45.0,40.0,1.131370849898476,45.0,40.0,1.2115160088714685,122.93171007884554,True,False,-0.2650590785581928
3,37.0,30.0,1.131370849898476,36.0,30.0,1.0625812882820977,110.6277112484501,False,False,0.019210051487054902
4,51.0,42.0,1.0525789514234036,51.0,42.0,1.0098817479562547,81.12670179425557,False,False,-0.005428849307614891
5,58.0,51.0,1.131370849898476,58.0,51.0,1.1665502917967256,118.0929075879053,False,False,0.22547289561881845
6,91.0,81.0,1.131370849898476,91.0,81.0,1.6452222307912314,121.90284064963902,True,False,0.03639581295697902
7,104.0,96.0,1.131370849898476,104.0,96.0,1.6599849054266098,118.41433346882489,True,False,-0.14886591611143407
8,113.0,105.0,1.131370849898476,113.0,105.0,1.64822508595302,100.0547680191399,False,False,-0.14886591611143407
9,118.0,105.0,1.131370849898476,118.0,105.0,1.1056459488182415,129.77336475908822,True,False,0.2627668707962363
10,135.0,124.0,1.0525789514234036,135.0,124.0,2.4342695476788405,115.9690983234576,True,False,0.012948305189938614
11,167.0,156.0,1.131370849898476,167.0,156.0,1.513358932281529,68.79933804111083,True,False,0.012948305189938614
12,184.0,177.0,1.131370849898476,184.0,177.0,1.1649739748191723,82.68385881374124,True,False,0.22547289561881845
13,201.0,194.0,1.0525789514234036,201.0,194.0,1.132288615376195,125.17659058955387,False,False,0.22547289561881845
14,211.0,201.0,1.131370849898476,210.0,201.0,1.029834331718007,74.98613074649103,False,False,-0.005428849307614891
15,236.0,229.0,1.131370849898476,236.0,229.0,1.3839823626259637,88.01436289946429,True,False,0.22547289561881845
16,251.0,243.0,1.131370849898476,251.0,243.0,1.375449884587236,150.33272087193723,True,False,-0.14886591611143407
