,x (geom),y (geom),radius,x (center),y (center),thresh (respect),thresh (absolute),Mapped,cross15,fdr
0,50.0,40.0,1.131370849898476,50.0,40.0,1.3667083242510074,102.54966597898193,,False,0.07106261715032569
1,60.0,54.0,1.131370849898476,60.0,54.0,1.4146942077648164,76.94420926521492,,False,0.23610936525864545
2,66.0,60.0,1.131370849898476,65.0,60.0,1.0648775853622117,83.10268782874917,,False,-0.05767103333156398
3,86.0,79.0,1.0525789514234036,86.0,79.0,1.2228092255343561,80.82646194698081,,True,-0.1607223174446799
4,96.0,86.0,1.131370849898476,96.0,86.0,1.6825055899814771,100.99960749441807,,True,0.07106261715032569
5,102.0,98.0,1.131370849898476,102.0,98.0,2.7859420627609564,125.28285621706344,,True,0.07575643098863549
6,110.0,102.0,1.0525789514234036,110.0,102.0,10.088514918321817,141.71237995363444,,True,-0.0962596282843875
7,118.0,112.0,1.131370849898476,118.0,112.0,3.4544537948893557,104.12696435953885,,True,0.23610936525864545
8,130.0,121.0,1.131370849898476,130.0,121.0,1.1814486591771773,109.81229338084708,,False,-0.05560867981258033
9,139.0,130.0,1.131370849898476,139.0,130.0,2.355013816000665,102.5566097301921,,False,-0.05560867981258033
10,151.0,145.0,1.131370849898476,151.0,145.0,1.2389525171701492,143.31341641574195,,False,0.23610936525864545
11,156.0,146.0,1.131370849898476,155.0,146.0,1.0669322440563536,78.61135794799964,,False,-0.05560867981258033
12,162.0,151.0,1.0525789514234036,161.0,151.0,1.5589574176723662,68.30813523080145,,False,0.07106261715032569
13,178.0,170.0,1.0525789514234036,178.0,170.0,1.5872498413587381,101.71757857851497,,False,-0.0962596282843875
14,182.0,170.0,1.131370849898476,182.0,170.0,1.2638866243122007,65.4231452916138,,False,-0.44073551101044184
15,213.0,203.0,1.131370849898476,213.0,203.0,2.000059278057551,119.28798233427653,,False,0.07106261715032569
16,222.0,216.0,1.131370849898476,222.0,216.0,1.5572599402343894,130.1181008921349,,False,0.23610936525864545
