,x (geom),y (geom),radius,x (center),y (center),thresh (respect),thresh (absolute),Mapped,cross15,fdr
0,49.0,40.0,1.131370849898476,49.0,39.0,1.221608172700749,84.16436884902856,,False,0.06909114780227543
1,60.0,55.0,1.131370849898476,60.0,55.0,2.640246629172375,83.65903798186936,,False,0.16844972071241004
2,60.0,50.0,1.131370849898476,60.0,50.0,3.04772144722974,73.74590632742441,,False,0.06909114780227543
3,72.0,60.0,1.131370849898476,72.0,60.0,2.8643165563230446,70.70195461513268,,False,0.009840970592693954
4,97.0,86.0,1.131370849898476,97.0,86.0,2.295831949755964,92.74143808463533,,True,-0.20546930778514794
5,110.0,102.0,1.131370849898476,110.0,102.0,9.714390450285624,138.80378769892027,,True,0.03123985921332373
6,118.0,114.0,1.131370849898476,118.0,114.0,2.315459981773041,96.73566369762035,,True,-0.07027631094922926
7,120.0,110.0,1.131370849898476,120.0,110.0,1.2799766508735524,86.29317854989569,,True,0.06909114780227543
8,130.0,121.0,1.131370849898476,130.0,121.0,1.383349773756574,86.95349024577114,,True,-0.06528558119332639
9,150.0,141.0,1.131370849898476,150.0,141.0,2.1481240874163534,69.48307944179476,,False,-0.06528558119332639
10,154.0,146.0,1.131370849898476,154.0,146.0,1.2212934186492657,107.50743225224578,,False,0.03123985921332373
11,166.0,157.0,1.131370849898476,165.0,157.0,1.2432191948694937,97.80931135495257,,False,0.03123985921332373
12,182.0,175.0,1.0525789514234036,182.0,175.0,1.9170735986989762,76.27319044039871,,False,0.12626689415897308
13,202.0,194.0,1.131370849898476,201.0,194.0,1.3489522969243088,85.05468016629202,,False,0.12626689415897308
14,214.0,201.0,1.131370849898476,214.0,201.0,2.049659073433659,72.33978120272086,,False,-0.23810077591523626
15,223.0,216.0,1.131370849898476,223.0,216.0,1.0839801063568382,130.90070023718974,,False,0.12626689415897308
16,233.0,222.0,1.131370849898476,233.0,222.0,2.120920987633113,100.00611199755826,,False,-0.20546930778514794
17,242.0,233.0,1.131370849898476,242.0,233.0,1.2118253197245616,81.24801154165635,,False,-0.06528558119332639
18,263.0,248.0,1.0525789514234036,263.0,248.0,1.6761023039213807,103.70200126118115,,True,-0.0874726123204086
19,270.0,266.0,1.131370849898476,270.0,266.0,1.1393351382180337,97.09803964270405,,True,-0.07027631094922926
20,259.0,249.0,1.131370849898476,259.0,249.0,1.3118339317899181,105.89410055606616,,True,0.06909114780227543
21,278.0,271.0,1.131370849898476,278.0,271.0,1.9464807745062238,101.6355438101364,,True,0.12626689415897308
22,284.0,278.0,1.131370849898476,284.0,278.0,4.614630031284455,168.83108285861954,,True,0.030655884462469363
23,291.0,285.0,1.131370849898476,290.0,284.0,1.3176483721815282,86.91529038865569,,False,0.030655884462469363
24,309.0,303.0,1.0525789514234036,309.0,303.0,1.4432780761347206,80.79579796548967,,True,0.030655884462469363
25,315.0,309.0,1.131370849898476,315.0,309.0,1.287197482911449,84.99390808367023,,True,0.030655884462469363
26,330.0,326.0,1.131370849898476,330.0,326.0,9.61099632701853,69.21568477707432,,True,-0.07027631094922926
27,326.0,320.0,1.131370849898476,325.0,319.0,1.0792547474016683,69.50550031640002,,True,0.030655884462469363
28,355.0,347.0,1.0525789514234036,355.0,347.0,1.1486114979969582,85.62485315239967,,False,0.03123985921332373
29,365.0,359.0,1.131370849898476,365.0,359.0,1.5643621076366807,76.08743905890721,,True,0.030655884462469363
30,378.0,366.0,1.131370849898476,378.0,366.0,1.737720450764888,93.61379742837362,,True,0.009840970592693954
31,379.0,370.0,1.0525789514234036,379.0,370.0,1.0573109710900703,68.7552951282405,,True,-0.06528558119332639
32,383.0,379.0,1.131370849898476,383.0,379.0,5.712864625250618,85.27628896401593,,True,-0.07027631094922926
33,392.0,385.0,1.131370849898476,392.0,385.0,3.774361722296176,74.22474203022628,,True,0.12626689415897308
34,393.0,379.0,1.131370849898476,393.0,379.0,1.560983730296305,72.72928432838049,,True,-0.04558529785913823
35,401.0,392.0,1.131370849898476,401.0,392.0,2.181096125697933,65.18212054945279,,True,-0.06528558119332639
36,405.0,401.0,1.131370849898476,405.0,401.0,3.1005402771249138,199.11366469597627,,True,-0.07027631094922926
37,428.0,415.0,1.131370849898476,428.0,415.0,1.5630205481193233,99.09282748864382,,True,-0.23810077591523626
38,446.0,438.0,1.0525789514234036,446.0,438.0,1.8081901604806454,66.09639120925517,,False,0.03123985921332373
39,438.0,432.0,1.0525789514234036,437.0,432.0,1.2817253397426298,139.8453634331717,,True,0.16844972071241004
40,456.0,448.0,1.131370849898476,456.0,448.0,2.0109883412959397,95.20348564977908,,True,0.03123985921332373
41,459.0,451.0,1.0525789514234036,459.0,451.0,1.2884643711876946,116.22882717596302,,True,0.03123985921332373
42,459.0,446.0,1.0525789514234036,459.0,446.0,1.8545285220982992,72.44324908929427,,True,-0.23810077591523626
43,468.0,460.0,1.131370849898476,468.0,460.0,1.6288966192242154,94.4841377844467,,True,0.03123985921332373
44,480.0,473.0,1.131370849898476,480.0,473.0,1.0005477413382124,105.23480215528842,,True,0.12626689415897308
45,473.0,469.0,1.131370849898476,473.0,468.0,1.2403866291418173,158.63746461110455,,True,0.16844972071241004
