,x (geom),y (geom),radius,x (center),y (center),thresh (respect),thresh (absolute),Mapped,cross15,fdr
0,10.0,2.0,1.0525789514234036,9.0,2.0,2.9101358606874896,102.97803855637764,,True,0.055364112103961194
1,15.0,2.0,1.131370849898476,15.0,2.0,3.465964669479557,65.6879502455767,,True,0.1214429751035434
2,52.0,46.0,1.131370849898476,52.0,46.0,1.5055547147384243,107.63071292298905,,False,-0.22729216315252998
3,68.0,57.0,1.131370849898476,68.0,57.0,1.4356421500258414,85.10675705020961,,False,-0.05831081713686381
4,88.0,80.0,1.131370849898476,88.0,80.0,1.6728330680573538,111.04162557024766,,False,0.1075498704224449
5,93.0,88.0,1.131370849898476,93.0,88.0,1.3803218402832957,125.8973258363393,,False,-0.23291043549081647
6,80.0,70.0,1.131370849898476,80.0,70.0,1.1209348947477202,139.7590618312439,,False,-0.010094136585871771
7,102.0,91.0,1.131370849898476,102.0,91.0,1.2158182582850825,65.42853014410069,,False,-0.05831081713686381
8,121.0,111.0,1.131370849898476,121.0,111.0,2.101529526840901,77.83747044429337,,False,-0.010094136585871771
9,124.0,114.0,1.131370849898476,124.0,114.0,1.7503210599021704,148.50881249386882,,False,-0.010094136585871771
10,150.0,145.0,1.131370849898476,150.0,145.0,1.0797349560559257,131.21129318265463,,False,-0.23291043549081647
11,150.0,140.0,1.131370849898476,150.0,140.0,1.412816244482383,79.43629457489006,,False,-0.010094136585871771
12,159.0,151.0,1.131370849898476,159.0,151.0,1.2822848387484886,119.70183453919223,,False,0.1075498704224449
13,168.0,160.0,1.131370849898476,168.0,160.0,1.1315225022660484,111.17166892012563,,False,0.1075498704224449
14,178.0,170.0,1.131370849898476,178.0,170.0,1.6308941006421502,112.92727926590325,,False,0.1075498704224449
15,185.0,179.0,1.131370849898476,185.0,179.0,1.695459504746528,128.16957413686976,,False,-0.22729216315252998
16,197.0,186.0,1.0525789514234036,197.0,186.0,1.8193767784150485,91.67770856694166,,True,-0.05831081713686381
17,204.0,197.0,1.131370849898476,204.0,197.0,1.4990832278313992,151.36996581047137,,True,0.055364112103961194
18,209.0,199.0,1.0525789514234036,208.0,199.0,1.0249397135440153,80.84374060597516,,True,0.045683348720938155
19,212.0,205.0,1.131370849898476,212.0,205.0,2.474631743102608,101.1987450254434,,True,0.055364112103961194
20,216.0,206.0,1.131370849898476,216.0,206.0,1.4290512941822198,132.59452953925086,,True,-0.010094136585871771
21,223.0,215.0,1.131370849898476,223.0,215.0,3.8169463840417484,76.9586221365269,,True,0.1075498704224449
22,224.0,218.0,1.131370849898476,224.0,218.0,1.5711714125240117,151.42689437984276,,True,-0.22729216315252998
23,230.0,222.0,1.131370849898476,229.0,222.0,2.909904671361049,73.4818647605119,,True,0.055364112103961194
24,234.0,224.0,1.0525789514234036,234.0,224.0,2.437774727783622,115.18117968398774,,True,-0.010094136585871771
25,239.0,231.0,1.0525789514234036,239.0,231.0,1.1768467310966035,66.60789673777494,,True,0.1075498704224449
26,252.0,244.0,1.131370849898476,252.0,244.0,2.2406616084592916,82.8620487892137,,False,0.1075498704224449
27,262.0,253.0,1.131370849898476,262.0,253.0,1.6924954643325327,87.83348721792937,,False,0.045683348720938155
28,271.0,263.0,1.131370849898476,271.0,263.0,1.218257742371624,88.27991126930634,,False,0.1075498704224449
29,278.0,271.0,1.131370849898476,278.0,270.0,1.16690057891723,114.10405477531468,,True,0.1075498704224449
30,289.0,281.0,1.131370849898476,289.0,281.0,1.2324866793145892,89.53743522300164,,True,0.1075498704224449
31,296.0,289.0,1.0525789514234036,296.0,289.0,1.0799996553171645,99.07160267338236,,True,0.055364112103961194
32,296.0,281.0,1.131370849898476,296.0,281.0,1.846757171336326,78.38421181045543,,True,0.0951650733392082
33,301.0,289.0,1.131370849898476,301.0,289.0,1.062905973674745,69.5986735093461,,True,-8.758424788446462e-05
34,306.0,296.0,1.131370849898476,306.0,296.0,1.1420498342200134,74.70007398140687,,True,-0.010094136585871771
35,315.0,306.0,1.131370849898476,315.0,306.0,1.2069711804259184,117.65088153657682,,True,0.045683348720938155
36,325.0,316.0,1.131370849898476,325.0,316.0,4.282328878856733,159.22817980598703,,True,0.045683348720938155
37,356.0,346.0,1.131370849898476,356.0,346.0,1.6711111843268411,162.95936050428324,,True,-0.010094136585871771
38,346.0,340.0,1.131370849898476,345.0,340.0,1.328911039673576,164.94428936105479,,True,-0.23291043549081647
39,368.0,360.0,1.131370849898476,368.0,360.0,2.0449358126393715,78.72962215851193,,False,0.1075498704224449
40,374.0,370.0,1.131370849898476,374.0,370.0,1.7519732672738682,183.22700439554896,,False,0.19802858374306975
41,383.0,375.0,1.131370849898476,383.0,375.0,1.2517299403384319,131.3939892692731,,False,0.1075498704224449
42,390.0,383.0,1.131370849898476,390.0,383.0,1.2164768672519937,116.13594012531557,,False,0.055364112103961194
43,400.0,390.0,1.131370849898476,400.0,390.0,1.1345589466528074,102.71046024798811,,False,-0.010094136585871771
44,417.0,409.0,1.131370849898476,417.0,409.0,1.1671497759551612,113.05033199490406,,False,0.1075498704224449
45,422.0,410.0,1.131370849898476,422.0,410.0,1.4867195435818275,73.8558472985809,,False,-8.758424788446462e-05
46,429.0,423.0,1.131370849898476,428.0,423.0,1.1007263431862162,104.32702957244837,,False,-0.23291043549081647
47,438.0,434.0,1.131370849898476,438.0,434.0,1.9600676888557305,135.50233170484339,,False,0.19802858374306975
48,451.0,445.0,1.131370849898476,451.0,445.0,1.3445369061070938,137.60355968801227,,False,-0.22729216315252998
49,445.0,438.0,1.131370849898476,445.0,438.0,1.0064269484023651,173.64504494687085,,False,0.055364112103961194
50,457.0,445.0,1.131370849898476,457.0,445.0,2.076802217888088,122.61352165056587,,False,-8.758424788446462e-05
51,458.0,451.0,1.131370849898476,458.0,451.0,1.2624664566972705,117.2156425971153,,False,0.055364112103961194
52,468.0,458.0,1.131370849898476,468.0,458.0,1.0992448739113498,95.13419005250388,,False,-0.010094136585871771
53,475.0,469.0,1.131370849898476,475.0,469.0,1.09471579070909,136.07576379332286,,False,-0.22729216315252998
54,481.0,468.0,1.131370849898476,481.0,468.0,1.6067162564842126,92.22045930708926,,False,0.1214429751035434
55,490.0,481.0,1.131370849898476,490.0,481.0,1.843291797338621,126.57295263778035,,False,0.045683348720938155
56,508.0,500.0,1.131370849898476,508.0,500.0,1.3036562478757832,87.37382816225059,,False,0.1075498704224449
57,533.0,524.0,1.0525789514234036,533.0,524.0,1.4163494416620273,79.12872387704957,,False,0.045683348720938155
58,568.0,557.0,1.131370849898476,568.0,557.0,1.6916117225048501,89.7154355746205,,False,-0.05831081713686381
59,571.0,556.0,1.131370849898476,571.0,556.0,1.071838933749385,69.96406270421726,,False,0.0951650733392082
60,580.0,572.0,1.131370849898476,580.0,572.0,1.0063338516735696,109.08393386975352,,False,0.1075498704224449
61,588.0,580.0,1.131370849898476,588.0,580.0,1.6832346758190269,113.54560174725006,,False,0.1075498704224449
62,599.0,592.0,1.131370849898476,599.0,592.0,1.4272363145131648,98.90062539064901,,False,0.055364112103961194
63,610.0,601.0,1.131370849898476,610.0,601.0,2.03931830730286,126.12910569365906,,False,0.045683348720938155
64,621.0,612.0,1.131370849898476,621.0,612.0,1.221328376589348,68.69471509542564,,False,0.045683348720938155
65,622.0,615.0,1.131370849898476,621.0,615.0,1.3963179994804897,120.14512771855847,,False,-0.22729216315252998
66,638.0,626.0,1.131370849898476,638.0,626.0,1.2692228103070207,87.04370411509849,,False,-8.758424788446462e-05
67,680.0,672.0,1.131370849898476,680.0,672.0,2.3404660485233357,105.10876700191558,,False,0.1075498704224449
68,690.0,681.0,1.131370849898476,690.0,681.0,1.2981113412185719,91.86621020253632,,False,0.045683348720938155
69,712.0,702.0,1.131370849898476,712.0,702.0,1.2236621462601318,86.97815153089113,,False,-0.010094136585871771
70,724.0,716.0,1.131370849898476,724.0,716.0,1.8361228558061253,105.78556648003878,,False,0.1075498704224449
71,723.0,712.0,1.131370849898476,723.0,712.0,1.0512321879344866,91.2522027782446,,False,-0.05831081713686381
72,742.0,730.0,1.131370849898476,742.0,730.0,1.52422174934171,107.8606313654261,,True,-8.758424788446462e-05
73,748.0,742.0,1.131370849898476,748.0,742.0,2.1316082289280263,105.92564012191127,,True,-0.22729216315252998
74,756.0,748.0,1.131370849898476,756.0,748.0,1.3834108702115102,69.79331629488317,,True,0.1075498704224449
75,778.0,767.0,1.131370849898476,778.0,767.0,1.402278838415256,110.61483439039553,,True,-0.05831081713686381
76,790.0,786.0,1.131370849898476,790.0,786.0,10.384107725220149,255.0,,True,0.19802858374306975
77,819.0,812.0,1.131370849898476,819.0,812.0,1.0346759940051675,99.26497435209525,,True,0.055364112103961194
78,829.0,820.0,1.131370849898476,829.0,820.0,1.1891140637908892,116.39371547723907,,True,0.045683348720938155
79,867.0,859.0,1.131370849898476,867.0,859.0,1.805802414676374,84.12416503636472,,True,0.1075498704224449
80,871.0,858.0,1.131370849898476,871.0,858.0,1.903271446083148,102.72313249686204,,True,0.1214429751035434
81,879.0,871.0,1.131370849898476,878.0,871.0,1.2536937844307883,88.59962128493116,,True,0.055364112103961194
82,893.0,884.0,1.131370849898476,892.0,884.0,2.1610368548001344,87.66834787912443,,True,0.1075498704224449
83,895.0,887.0,1.0525789514234036,895.0,887.0,1.500729425940653,101.94130454300948,,True,0.1075498704224449
84,903.0,898.0,1.131370849898476,903.0,898.0,5.843388998597974,147.5675357230765,,True,-0.23291043549081647
85,903.0,892.0,1.131370849898476,903.0,892.0,7.100733343088159,79.80901548447649,,True,-0.05831081713686381
86,916.0,907.0,1.131370849898476,916.0,907.0,1.1510530066425453,90.83099475608782,,True,0.045683348720938155
87,925.0,916.0,1.131370849898476,925.0,916.0,1.1861786076198781,156.53095877929647,,False,0.045683348720938155
88,939.0,928.0,1.131370849898476,939.0,928.0,1.6269650159682947,102.54459312555187,,False,-0.05831081713686381
89,939.0,924.0,1.131370849898476,939.0,924.0,1.6802321635071207,67.86912803674667,,False,0.0951650733392082
90,948.0,939.0,1.131370849898476,948.0,939.0,1.4608206402807897,82.47402762100857,,False,0.045683348720938155
91,953.0,944.0,1.131370849898476,953.0,944.0,1.077058713564626,82.1222387977457,,False,0.045683348720938155
92,962.0,955.0,1.131370849898476,962.0,955.0,1.4859574781182325,137.09555764518234,,False,0.055364112103961194
93,970.0,962.0,1.131370849898476,970.0,962.0,1.0349754553900836,121.98033646084686,,False,0.1075498704224449
94,977.0,970.0,1.131370849898476,977.0,970.0,1.0357271044503036,160.46095086450745,,False,0.055364112103961194
95,990.0,979.0,1.131370849898476,990.0,979.0,1.005139387431085,114.52174737514636,,False,-0.05831081713686381
96,1003.0,990.0,1.131370849898476,1003.0,990.0,1.1379595114038743,72.23088694772433,,False,0.1214429751035434
97,1004.0,994.0,1.131370849898476,1004.0,993.0,1.2933846480966424,127.93836736682935,,False,-0.05831081713686381
98,1014.0,1005.0,1.131370849898476,1013.0,1005.0,2.2125951322827895,92.28475205856186,,False,0.1075498704224449
99,1020.0,1015.0,1.131370849898476,1020.0,1015.0,1.3026490848429062,113.44500887389584,,False,-0.23291043549081647
100,1029.0,1025.0,1.131370849898476,1029.0,1025.0,2.4704666955393617,150.91919104610557,,False,0.19802858374306975
101,1032.0,1020.0,1.131370849898476,1032.0,1020.0,1.226472215847173,131.42687030978857,,False,-8.758424788446462e-05
102,1049.0,1037.0,1.0525789514234036,1049.0,1037.0,1.1936429835218063,69.61789705807799,,False,-8.758424788446462e-05
103,1062.0,1053.0,1.131370849898476,1062.0,1053.0,1.4044946265436158,111.35235052689855,,False,0.045683348720938155
104,1072.0,1063.0,1.131370849898476,1072.0,1063.0,1.7332983145113128,96.58431243459712,,False,0.045683348720938155
105,1084.0,1075.0,1.131370849898476,1084.0,1075.0,1.1729436189221119,77.8192296645623,,False,0.045683348720938155
106,1093.0,1085.0,1.131370849898476,1093.0,1085.0,1.3061565131063928,84.4440955778074,,True,0.1075498704224449
107,1102.0,1094.0,1.131370849898476,1102.0,1094.0,1.2911533515579017,102.9144726953075,,True,0.1075498704224449
108,1108.0,1104.0,1.131370849898476,1108.0,1104.0,2.211709564091803,154.88629220368807,,True,0.19802858374306975
109,1117.0,1108.0,1.131370849898476,1117.0,1108.0,1.553827838744621,106.43977357287093,,True,0.045683348720938155
110,1124.0,1118.0,1.0525789514234036,1124.0,1118.0,1.8720439537358347,136.17008192901554,,False,-0.22729216315252998
111,1132.0,1125.0,1.131370849898476,1132.0,1125.0,1.931829142399683,146.54557724810354,,False,0.055364112103961194
112,1178.0,1170.0,1.131370849898476,1178.0,1170.0,1.5036266761925756,106.65143904032512,,False,0.1075498704224449
113,1184.0,1178.0,1.131370849898476,1184.0,1178.0,1.3136128262562723,151.4928983882772,,False,-0.22729216315252998
114,1196.0,1183.0,1.131370849898476,1196.0,1183.0,2.6500743498931496,97.96729825745521,,False,0.1214429751035434
115,1206.0,1200.0,1.131370849898476,1206.0,1200.0,1.8684026080639287,100.13144946353579,,False,-0.22729216315252998
116,1212.0,1207.0,1.131370849898476,1212.0,1207.0,2.04438892355382,152.94673892250455,,False,-0.23291043549081647
117,1218.0,1213.0,1.131370849898476,1218.0,1213.0,1.1266437378980958,118.41678625253438,,False,-0.23291043549081647
118,1220.0,1207.0,1.131370849898476,1220.0,1207.0,1.3729500262904186,67.31618918150065,,False,0.1214429751035434
119,1231.0,1222.0,1.131370849898476,1230.0,1222.0,1.1050786744714363,66.95331006648087,,False,0.1075498704224449
120,1256.0,1246.0,1.131370849898476,1256.0,1246.0,1.7261159570674705,161.68642342234156,,True,-0.010094136585871771
121,1263.0,1256.0,1.0525789514234036,1263.0,1256.0,1.1250262144053853,156.5409526138952,,True,0.055364112103961194
122,1267.0,1257.0,1.131370849898476,1267.0,1257.0,3.038583819574381,73.65041107939408,,True,-0.010094136585871771
123,1280.0,1269.0,1.131370849898476,1280.0,1269.0,1.4343552256283625,131.84665071046803,,True,-0.05831081713686381
124,1298.0,1286.0,1.131370849898476,1298.0,1286.0,1.94985803989945,70.09271821082201,,True,-8.758424788446462e-05
125,1298.0,1290.0,1.0525789514234036,1297.0,1290.0,1.3805488422109484,97.40581007582955,,True,0.055364112103961194
126,1308.0,1293.0,1.131370849898476,1308.0,1292.0,1.560257312103909,66.41378125491696,,True,0.34249941440215326
127,1310.0,1298.0,1.0525789514234036,1310.0,1298.0,5.850918354529533,152.06823872357384,,True,-8.758424788446462e-05
128,1320.0,1310.0,1.131370849898476,1320.0,1310.0,4.990680878965921,140.18841042405646,,True,-0.010094136585871771
129,1334.0,1322.0,1.131370849898476,1334.0,1322.0,1.2446624700236741,89.03873791898368,,True,-8.758424788446462e-05
130,1341.0,1322.0,1.131370849898476,1341.0,1322.0,2.3964401124165153,215.69195235155766,,True,0.5816327980869354
131,1357.0,1350.0,1.131370849898476,1357.0,1350.0,1.5055593176555595,124.38198034832092,,True,0.055364112103961194
132,1340.0,1333.0,1.131370849898476,1339.0,1333.0,1.2646161014252288,80.61048321699573,,True,-0.22729216315252998
133,1368.0,1357.0,1.131370849898476,1368.0,1357.0,1.9378907262370015,156.30436621606157,,True,-0.05831081713686381
134,1368.0,1350.0,1.131370849898476,1368.0,1350.0,3.834487019878175,68.34096244505713,,True,0.21047450964508663
135,1373.0,1368.0,1.131370849898476,1373.0,1368.0,1.6708421198022734,217.9873495394629,,True,-0.23291043549081647
136,1379.0,1375.0,1.131370849898476,1379.0,1374.0,2.804132552661976,166.31606933704234,,True,-0.23291043549081647
137,1399.0,1383.0,1.131370849898476,1399.0,1383.0,1.560020485708041,73.5804545508733,,False,0.34249941440215326
138,1409.0,1399.0,1.131370849898476,1409.0,1399.0,1.805652655704443,110.84141827221701,,False,-0.010094136585871771
139,1428.0,1416.0,1.131370849898476,1428.0,1416.0,1.5261980386282452,65.45344183123076,,True,-8.758424788446462e-05
140,1430.0,1421.0,1.131370849898476,1430.0,1421.0,1.830209091334909,134.8676765411937,,True,0.045683348720938155
141,1457.0,1447.0,1.131370849898476,1457.0,1447.0,1.6079010344593938,88.34269618575439,,False,-0.010094136585871771
142,1466.0,1458.0,1.131370849898476,1466.0,1458.0,1.6035909318506956,91.22194891655195,,True,0.1075498704224449
143,1479.0,1475.0,1.131370849898476,1479.0,1475.0,1.0289753812653897,122.501764353464,,True,0.19802858374306975
144,1482.0,1471.0,1.131370849898476,1482.0,1471.0,1.2303899946823948,110.15881596448142,,True,-0.05831081713686381
145,1491.0,1483.0,1.131370849898476,1491.0,1483.0,1.3811170245099724,149.42270266867308,,True,0.1075498704224449
146,1502.0,1491.0,1.131370849898476,1502.0,1491.0,1.2881286603058841,77.72320550505401,,False,-0.05831081713686381
147,1507.0,1500.0,1.0525789514234036,1507.0,1500.0,1.305803352475296,107.99499326430823,,False,0.055364112103961194
148,1521.0,1509.0,1.131370849898476,1521.0,1509.0,1.3923926947055796,93.6928431855908,,False,-8.758424788446462e-05
